API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Dec 31 00:51:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars Barycenter (4)             {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jun-01 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Feb-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2463079.500000000, A.D. 2031-Aug-01 00:00:00.0000,  1.305747682008434E+06, -2.173439568164018E+08, -4.585896024088621E+06,  2.513330374883013E+01,  2.261548830690235E+00, -5.686781073474890E-01,
2463080.500000000, A.D. 2031-Aug-02 00:00:00.0000,  3.477152496978058E+06, -2.171380962462615E+08, -4.634807737016410E+06,  2.513029195993858E+01,  2.503802958788797E+00, -5.635262775776104E-01,
2463081.500000000, A.D. 2031-Aug-03 00:00:00.0000,  5.648192045735886E+06, -2.169112895209436E+08, -4.683271434440121E+06,  2.512484660518574E+01,  2.746409305803165E+00, -5.583074199625193E-01,
2463082.500000000, A.D. 2031-Aug-04 00:00:00.0000,  7.818655577655686E+06, -2.166635073087629E+08, -4.731281336188316E+06,  2.511695637408303E+01,  2.989342360562801E+00, -5.530217920157143E-01,
2463083.500000000, A.D. 2031-Aug-05 00:00:00.0000,  9.988331376518374E+06, -2.163947224944881E+08, -4.778831684881553E+06,  2.510661022655762E+01,  3.232576327810501E+00, -5.476696638360598E-01,
2463084.500000000, A.D. 2031-Aug-06 00:00:00.0000,  1.215700678416774E+07, -2.161049102037895E+08, -4.825916747024894E+06,  2.509379739970863E+01,  3.476085130457328E+00, -5.422513182263925E-01,
2463085.500000000, A.D. 2031-Aug-07 00:00:00.0000,  1.432446822475045E+07, -2.157940478274872E+08, -4.872530814110592E+06,  2.507850741457906E+01,  3.719842411996749E+00, -5.367670508090542E-01,
2463086.500000000, A.D. 2031-Aug-08 00:00:00.0000,  1.649050122954189E+07, -2.154621150455817E+08, -4.918668203730464E+06,  2.506073008293966E+01,  3.963821539080114E+00, -5.312171701382041E-01,
2463087.500000000, A.D. 2031-Aug-09 00:00:00.0000,  1.865489046235835E+07, -2.151090938510567E+08, -4.964323260698080E+06,  2.504045551408037E+01,  4.207995604255474E+00, -5.256019978087429E-01,
2463088.500000000, A.D. 2031-Aug-10 00:00:00.0000,  2.081741974555619E+07, -2.147349685734370E+08, -5.009490358179852E+06,  2.501767412160526E+01,  4.452337428871727E+00, -5.199218685616922E-01,
2463089.500000000, A.D. 2031-Aug-11 00:00:00.0000,  2.297787208661876E+07, -2.143397259020885E+08, -5.054163898835629E+06,  2.499237663024492E+01,  4.696819566156893E+00, -5.141771303876714E-01,
2463090.500000000, A.D. 2031-Aug-12 00:00:00.0000,  2.513602970533072E+07, -2.139233549092449E+08, -5.098338315967351E+06,  2.496455408263187E+01,  4.941414304453356E+00, -5.083681446236226E-01,
2463091.500000000, A.D. 2031-Aug-13 00:00:00.0000,  2.729167406153847E+07, -2.134858470727484E+08, -5.142008074676618E+06,  2.493419784609998E+01,  5.186093670628862E+00, -5.024952860480711E-01,
2463092.500000000, A.D. 2031-Aug-14 00:00:00.0000,  2.944458588349685E+07, -2.130271962984867E+08, -5.185167673029765E+06,  2.490129961945523E+01,  5.430829433665079E+00, -4.965589429717920E-01,
2463093.500000000, A.D. 2031-Aug-15 00:00:00.0000,  3.159454519680058E+07, -2.125473989425135E+08, -5.227811643230960E+06,  2.486585143973513E+01,  5.675593108415265E+00, -4.905595173243331E-01,
2463094.500000000, A.D. 2031-Aug-16 00:00:00.0000,  3.374133135389870E+07, -2.120464538328368E+08, -5.269934552802294E+06,  2.482784568894724E+01,  5.920355959537543E+00, -4.844974247363758E-01,
2463095.500000000, A.D. 2031-Aug-17 00:00:00.0000,  3.588472306419017E+07, -2.115243622908589E+08, -5.311531005771205E+06,  2.478727510078227E+01,  6.165089005604812E+00, -4.783730946177647E-01,
2463096.500000000, A.D. 2031-Aug-18 00:00:00.0000,  3.802449842469825E+07, -2.109811281524548E+08, -5.352595643863961E+06,  2.474413276729742E+01,  6.409763023392376E+00, -4.721869702311150E-01,
2463097.500000000, A.D. 2031-Aug-19 00:00:00.0000,  4.016043495132087E+07, -2.104167577886717E+08, -5.393123147705704E+06,  2.469841214556497E+01,  6.654348552344144E+00, -4.659395087608260E-01,
2463098.500000000, A.D. 2031-Aug-20 00:00:00.0000,  4.229230961065374E+07, -2.098312601260348E+08, -5.433108238026053E+06,  2.465010706428170E+01,  6.898815899218224E+00, -4.596311813773784E-01,
2463099.500000000, A.D. 2031-Aug-21 00:00:00.0000,  4.441989885238269E+07, -2.092246466664444E+08, -5.472545676870123E+06,  2.459921173033398E+01,  7.143135142912584E+00, -4.532624732967867E-01,
